target_id,pval,qval,test_stat,rss,degrees_free,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq
lcl|NC_003911.12_cds_WP_011048818.1_3175,1.56E-09,4.34E-08,36.45577171,13.33328346,1,8.162283921,1.025637189,0.00028941,1.025347779,0.438437246,1.025347779
lcl|NC_006569.1_cds_WP_011241813.1_3972,1.56E-09,4.34E-08,36.4555553,14.2741974,1,8.832452815,1.098015184,0.000148225,1.097866959,0.854602859,1.097866959
lcl|NC_003911.12_cds_WP_011045893.1_125,1.57E-09,4.34E-08,36.44605577,8.070599673,1,6.508947786,0.620815359,0.001502921,0.619312438,0.134776299,0.619312438
lcl|NC_003911.12_cds_WP_011046652.1_902,1.58E-09,4.34E-08,36.43084124,9.994923079,1,8.250589979,0.768840237,0.000253013,0.768587224,0.484516752,0.768587224
lcl|NC_003911.12_cds_WP_011047115.1_1402,1.58E-09,4.34E-08,36.428269,11.98352697,1,8.714912806,0.921809767,0.000169665,0.921640102,0.770868691,0.921640102
lcl|NC_003911.12_cds_WP_030003249.1_3050,1.59E-09,4.34E-08,36.42240534,17.47871819,1,9.618009713,1.344516784,7.10E-05,1.344445795,1.50758005,1.50758005
lcl|NC_003911.12_cds_WP_011046258.1_499,1.61E-09,4.34E-08,36.40227697,28.10023532,1,9.914507957,2.161556563,5.34E-05,2.161503198,1.781548966,2.161503198
lcl|NC_003911.12_cds_WP_011046781.1_1034,1.61E-09,4.34E-08,36.3973499,16.55090146,1,7.607507046,1.273146266,0.000495825,1.272650441,0.2038888,1.272650441
lcl|NC_003911.12_cds_WP_011047152.1_1441,1.61E-09,4.34E-08,36.39520759,20.96222793,1,8.143336443,1.612479072,0.000324576,1.612154496,0.428904494,1.612154496
lcl|NC_003911.12_cds_WP_051420317.1_975,1.62E-09,4.34E-08,36.38898214,11.20547641,1,7.228049786,0.861959724,0.000713225,0.861246499,0.122820223,0.861246499
lcl|NC_003911.12_cds_WP_011047721.1_2031,1.62E-09,4.34E-08,36.38343631,27.59748467,1,10.31123575,2.122883436,3.85E-05,2.122844958,2.151522747,2.151522747
lcl|NC_003911.12_cds_WP_011047496.1_1801,1.63E-09,4.34E-08,36.37580287,12.69178503,1,7.779817516,0.976291156,0.000455451,0.975835705,0.266656465,0.975835705
lcl|NC_003911.12_cds_WP_044028237.1_1993,1.64E-09,4.34E-08,36.36576851,11.78581663,1,8.233026288,0.906601279,0.000264829,0.90633645,0.475135132,0.90633645
lcl|NC_003911.12_cds_WP_044028294.1_2155,1.64E-09,4.34E-08,36.35560925,17.52161056,1,8.822773443,1.347816197,0.000166325,1.347649872,0.847545792,1.347649872
lcl|NC_003911.12_cds_WP_044027890.1_647,1.68E-09,4.34E-08,36.31666589,15.13639004,1,6.850114118,1.164337695,0.0011142,1.163223495,0.10202075,1.163223495
lcl|NC_003911.12_cds_WP_011048483.1_2830,1.69E-09,4.34E-08,36.30690242,10.86964377,1,7.761385914,0.836126444,0.000444178,0.835682266,0.259277043,0.835682266
lcl|NC_003911.12_cds_WP_011048153.1_2486,1.69E-09,4.34E-08,36.30492961,23.01030514,1,8.842134244,1.770023472,0.00016484,1.769858632,0.861689906,1.769858632
lcl|NC_003911.12_cds_WP_011049256.1_3623,1.70E-09,4.34E-08,36.28573563,17.84046357,1,8.646252906,1.372343352,0.000188392,1.37215496,0.72398119,1.37215496
lcl|NC_003911.12_cds_WP_011045836.1_65,1.71E-09,4.34E-08,36.2814225,16.56247663,1,9.466244142,1.274036664,7.83E-05,1.273958325,1.371276615,1.371276615
lcl|NC_003911.12_cds_WP_011045830.1_58,1.72E-09,4.34E-08,36.26784536,11.87122558,1,9.399390231,0.913171199,8.06E-05,0.913090572,1.312442216,1.312442216
lcl|NC_003911.12_cds_WP_044028959.1_520,1.72E-09,4.34E-08,36.26780058,11.80878947,1,8.500074023,0.908368421,0.000196373,0.908172047,0.629314004,0.908172047
lcl|NC_003911.12_cds_WP_011047620.1_1927,1.72E-09,4.34E-08,36.26422825,17.04427937,1,8.558995886,1.311098413,0.000195924,1.310902488,0.666616083,1.310902488
lcl|NC_003911.12_cds_WP_044029096.1_1258,1.74E-09,4.34E-08,36.24754035,28.69594169,1,11.25428573,2.20738013,1.47E-05,2.20736543,2.922279965,2.922279965
lcl|NC_003911.12_cds_WP_044028310.1_2220,1.77E-09,4.34E-08,36.20941916,10.95528941,1,8.36504561,0.84271457,0.000228538,0.842486032,0.548280193,0.842486032
lcl|NC_003911.12_cds_WP_011049266.1_3634,1.78E-09,4.34E-08,36.19672937,16.03110806,1,9.522397766,1.233162158,7.99E-05,1.233082243,1.421295503,1.421295503
lcl|NC_006569.1_cds_WP_011242129.1_4317,1.79E-09,4.34E-08,36.19042446,12.71598365,1,8.726108141,0.978152589,0.000168803,0.977983786,0.778657403,0.977983786
lcl|NC_003911.12_cds_WP_011046271.1_513,1.79E-09,4.34E-08,36.18942201,27.63014433,1,9.54679882,2.125395718,8.69E-05,2.12530883,1.443188765,2.12530883
lcl|NC_003911.12_cds_WP_011047033.1_1314,1.81E-09,4.34E-08,36.17180194,8.611176742,1,8.632308197,0.662398211,0.000193664,0.662204547,0.714645201,0.714645201
lcl|NC_003911.12_cds_WP_011049278.1_3647,1.81E-09,4.34E-08,36.16880172,28.00975339,1,9.636651808,2.154596415,7.63E-05,2.154520126,1.524550458,2.154520126
lcl|NC_003911.12_cds_WP_011049559.1_3936,1.82E-09,4.34E-08,36.15726348,9.767329518,1,7.470445492,0.75133304,0.00054812,0.75078492,0.165892328,0.75078492
lcl|NC_003911.12_cds_WP_011048301.1_2641,1.83E-09,4.34E-08,36.14909342,11.45105223,1,8.639699005,0.880850172,0.00016866,0.880681511,0.719585433,0.880681511
lcl|NC_003911.12_cds_WP_158454171.1_2304,1.83E-09,4.34E-08,36.14287241,16.40267399,1,6.469175228,1.261744153,0.001664255,1.260079898,0.140879435,1.260079898
lcl|NC_003911.12_cds_WP_011046257.1_498,1.84E-09,4.34E-08,36.13379017,28.1505367,1,9.523804742,2.1654259,8.68E-05,2.165339126,1.422555364,2.165339126
lcl|NC_006569.1_cds_WP_011241814.1_3973,1.85E-09,4.34E-08,36.12939231,12.15655036,1,8.39939337,0.935119259,0.000242226,0.934877032,0.568300269,0.934877032
lcl|NC_003911.12_cds_WP_030003221.1_2325,1.85E-09,4.34E-08,36.12215871,23.48004436,1,9.579153488,1.806157258,7.32E-05,1.806084099,1.472356194,1.806084099
lcl|NC_003911.12_cds_WP_044028232.1_1984,1.87E-09,4.34E-08,36.10656048,12.57140389,1,8.765838959,0.967031068,0.000148352,0.966882716,0.806618664,0.966882716
lcl|NC_003911.12_cds_WP_044028226.1_1970,1.87E-09,4.34E-08,36.10476979,20.71624345,1,8.507150586,1.593557188,0.000239194,1.593317994,0.633732229,1.593317994
lcl|NC_003911.12_cds_WP_011046259.1_500,1.92E-09,4.40E-08,36.04823719,28.16595041,1,10.53110887,2.16661157,3.23E-05,2.166579235,2.350979134,2.350979134
lcl|NC_003911.12_cds_WP_011047865.1_2177,1.93E-09,4.40E-08,36.04695712,12.98707951,1,8.210077709,0.999006116,0.000297506,0.998708611,0.463039215,0.998708611
lcl|NC_003911.12_cds_WP_030003230.1_2640,1.93E-09,4.40E-08,36.04652069,15.29868264,1,8.76681652,1.176821741,0.000171692,1.17665005,0.807312895,1.17665005
lcl|NC_003911.12_cds_WP_011047497.1_1802,1.94E-09,4.40E-08,36.03714767,16.87728576,1,8.022086371,1.298252751,0.000321609,1.297931141,0.370860297,1.297931141
lcl|NC_003911.12_cds_WP_030003265.1_3564,1.95E-09,4.40E-08,36.02559252,16.48758567,1,7.226194768,1.26827582,0.000787179,1.267488642,0.122560947,1.267488642
lcl|NC_003911.12_cds_WP_011049496.1_3870,1.97E-09,4.43E-08,36.00270798,27.06311182,1,10.2514129,2.081777832,3.91E-05,2.081738746,2.096221788,2.096221788
lcl|NC_003911.12_cds_WP_011047758.1_2070,1.98E-09,4.43E-08,35.99535315,16.83860828,1,9.428808465,1.29527756,8.97E-05,1.295187873,1.338231141,1.338231141
lcl|NC_003911.12_cds_WP_011045815.1_43,2.00E-09,4.43E-08,35.9703166,18.02096745,1,9.993813766,1.386228265,4.90E-05,1.386179227,1.855731331,1.855731331
lcl|NC_003911.12_cds_WP_011047086.1_1371,2.01E-09,4.43E-08,35.96822151,11.2830936,1,7.237863015,0.867930277,0.000758072,0.867172204,0.124211037,0.867172204
lcl|NC_003911.12_cds_WP_144084027.1_3554,2.01E-09,4.43E-08,35.96052389,19.48694282,1,7.886160685,1.498995601,0.000410166,1.498585435,0.31123915,1.498585435
lcl|NC_003911.12_cds_WP_030003187.1_1005,2.02E-09,4.43E-08,35.95358147,10.56321221,1,8.482027888,0.812554785,0.00022136,0.812333425,0.618123723,0.812333425
lcl|NC_003911.12_cds_WP_011047753.1_2065,2.03E-09,4.43E-08,35.94378469,9.918939448,1,7.761257333,0.762995342,0.000420067,0.762575275,0.259226031,0.762575275
lcl|NC_003911.12_cds_WP_011045850.1_79,2.04E-09,4.44E-08,35.93277444,18.84790654,1,8.00729756,1.449838965,0.000339357,1.449499608,0.364129729,1.449499608
lcl|NC_003911.12_cds_WP_011046247.1_485,2.08E-09,4.47E-08,35.89758376,26.71671991,1,10.1539916,2.055132301,4.50E-05,2.055087318,2.005574179,2.055087318
lcl|NC_003911.12_cds_WP_044028427.1_2501,2.08E-09,4.47E-08,35.8975065,21.76383286,1,8.680670405,1.674140989,0.000197083,1.673943906,0.747294613,1.673943906
lcl|NC_003911.12_cds_WP_011046213.1_452,2.11E-09,4.51E-08,35.87368159,4.100973361,1,6.771721287,0.315459489,0.001138107,0.314321382,0.105345594,0.314321382
lcl|NC_003911.12_cds_WP_011046087.1_323,2.13E-09,4.54E-08,35.85219688,13.33954674,1,8.969057736,1.02611898,0.000130849,1.025988131,0.957173096,1.025988131
lcl|NC_003911.12_cds_WP_011049557.1_3934,2.16E-09,4.56E-08,35.82650046,9.36003326,1,7.945423514,0.720002558,0.000373761,0.719628797,0.336788117,0.719628797
lcl|NC_003911.12_cds_WP_011047684.1_1995,2.16E-09,4.56E-08,35.82487675,13.18085788,1,8.229289896,1.013912144,0.00027407,1.013638075,0.473153212,1.013638075
lcl|NC_003911.12_cds_WP_011047407.1_1701,2.19E-09,4.59E-08,35.79902832,8.16161148,1,7.345577251,0.627816268,0.000689215,0.627127052,0.141242829,0.627127052
lcl|NC_006569.1_cds_WP_011242175.1_4364,2.21E-09,4.61E-08,35.78216577,19.53226382,1,7.787689462,1.502481832,0.000438022,1.50204381,0.269846948,1.50204381
lcl|NC_003911.12_cds_WP_011047846.1_2158,2.22E-09,4.62E-08,35.76919994,12.29323194,1,7.341031634,0.945633226,0.000627738,0.945005488,0.140472828,0.945005488
lcl|NC_003911.12_cds_WP_011046635.1_885,2.24E-09,4.62E-08,35.75578606,14.5279564,1,7.382283241,1.117535108,0.000637005,1.116898103,0.147594255,1.116898103
lcl|NC_003911.12_cds_WP_011046672.1_923,2.24E-09,4.62E-08,35.75252812,10.45482921,1,9.635008878,0.804217632,7.02E-05,0.804147401,1.523053079,1.523053079
lcl|NC_003911.12_cds_WP_011049218.1_3585,2.27E-09,4.62E-08,35.7299393,23.74329747,1,9.368649823,1.826407497,9.09E-05,1.826316622,1.285670647,1.826316622
lcl|NC_003911.12_cds_WP_011049188.1_3555,2.27E-09,4.62E-08,35.72857184,20.85781557,1,10.90939695,1.604447352,1.96E-05,1.604427796,2.670864178,2.670864178
lcl|NC_003911.12_cds_WP_011046260.1_501,2.28E-09,4.62E-08,35.7150148,27.82492121,1,9.816925191,2.140378555,6.70E-05,2.140311545,1.690607185,2.140311545
lcl|NC_003911.12_cds_WP_011048896.1_3254,2.30E-09,4.62E-08,35.70308462,25.32116933,1,9.363020525,1.947782256,9.67E-05,1.947685588,1.28078824,1.947685588
lcl|NC_003911.12_cds_WP_044027951.1_990,2.30E-09,4.62E-08,35.697953,13.06624044,1,7.311776366,1.005095419,0.000657936,1.004437483,0.135604003,1.004437483
lcl|NC_003911.12_cds_WP_011046561.1_810,2.31E-09,4.62E-08,35.6936245,27.06851067,1,10.06190716,2.082193129,4.99E-05,2.082143179,1.919482651,2.082143179
lcl|NC_003911.12_cds_WP_007799108.1_3011,2.32E-09,4.62E-08,35.68054381,30.15067698,1,9.588394978,2.319282844,7.58E-05,2.319207092,1.480714994,2.319207092
lcl|NC_003911.12_cds_WP_011046835.1_1102,2.33E-09,4.62E-08,35.67842712,11.53196837,1,8.887612662,0.88707449,0.00013698,0.88693751,0.895358517,0.895358517
lcl|NC_003911.12_cds_WP_011048002.1_2319,2.36E-09,4.64E-08,35.64752614,11.65955721,1,7.476297015,0.896889016,0.00055458,0.896334436,0.16727816,0.896334436
lcl|NC_003911.12_cds_WP_011048924.1_3282,2.38E-09,4.64E-08,35.63079447,24.02171337,1,9.481769008,1.847824105,8.86E-05,1.847735468,1.385052823,1.847735468
lcl|NC_003911.12_cds_WP_044028070.1_1404,2.39E-09,4.64E-08,35.62813299,12.98368814,1,5.564106914,0.998745242,0.003727165,0.995018077,0.326871071,0.995018077
lcl|NC_003911.12_cds_WP_011047052.1_1336,2.39E-09,4.64E-08,35.62283463,21.78710969,1,8.496893495,1.675931515,0.000219333,1.675712182,0.627333772,1.675712182
lcl|NC_003911.12_cds_WP_011049180.1_3545,2.41E-09,4.64E-08,35.60812227,27.19281407,1,11.40231695,2.091754928,1.27E-05,2.091742223,3.014659035,3.014659035
lcl|NC_003911.12_cds_WP_044027753.1_78,2.42E-09,4.64E-08,35.6045741,13.75895014,1,8.042852578,1.05838078,0.000348446,1.058032334,0.38043902,1.058032334
lcl|NC_003911.12_cds_WP_011049303.1_3672,2.42E-09,4.64E-08,35.60114291,28.10351088,1,9.466447161,2.161808529,7.94E-05,2.161729165,1.371456499,2.161729165
lcl|NC_003911.12_cds_WP_044028577.1_2907,2.43E-09,4.64E-08,35.59298976,7.947720547,1,6.999338977,0.611363119,0.000956392,0.610406727,0.101771853,0.610406727
lcl|NC_003911.12_cds_WP_011049511.1_3886,2.44E-09,4.64E-08,35.58988712,31.30095355,1,10.03070352,2.407765657,5.65E-05,2.407709139,1.890269904,2.407709139
lcl|NC_003911.12_cds_WP_011047588.1_1896,2.44E-09,4.64E-08,35.58441302,21.20631679,1,9.039816489,1.631255137,0.00012295,1.631132187,1.012402132,1.631132187
lcl|NC_003911.12_cds_WP_044028224.1_1965,2.46E-09,4.64E-08,35.5718613,3.770922656,1,6.93772031,0.290070974,0.000962756,0.289108218,0.100646652,0.289108218
lcl|NC_003911.12_cds_WP_011048871.1_3229,2.46E-09,4.64E-08,35.56669052,27.02365752,1,10.12231026,2.078742886,4.60E-05,2.078696922,1.975984843,2.078696922
lcl|NC_003911.12_cds_WP_011047046.1_1329,2.47E-09,4.64E-08,35.55974237,7.378657799,1,7.632110662,0.567589061,0.000529763,0.567059299,0.211901103,0.567059299
lcl|NC_003911.12_cds_WP_030003168.1_446,2.50E-09,4.67E-08,35.53861117,9.077766889,1,8.672125837,0.698289761,0.000174742,0.698115018,0.741470939,0.741470939
lcl|NC_003911.12_cds_WP_011049477.1_3850,2.51E-09,4.67E-08,35.53248577,15.07732337,1,8.671743768,1.159794106,0.000182766,1.15961134,0.741211086,1.15961134
lcl|NC_003911.12_cds_WP_011047707.1_2018,2.56E-09,4.71E-08,35.49616133,24.6378599,1,9.785016128,1.895219992,6.07E-05,1.895159269,1.66099783,1.895159269
lcl|NC_003911.12_cds_WP_011046083.1_319,2.56E-09,4.71E-08,35.49561767,20.27802372,1,7.275837387,1.559847978,0.000726467,1.559121511,0.129877795,1.559121511
lcl|NC_003911.12_cds_WP_051420314.1_757,2.58E-09,4.71E-08,35.48052331,18.60177444,1,7.524167628,1.430905726,0.000557061,1.430348666,0.179414318,1.430348666
lcl|NC_003911.12_cds_WP_011045978.1_211,2.58E-09,4.71E-08,35.4766618,9.808733401,1,8.392677529,0.754517954,0.000224511,0.754293443,0.564353873,0.754293443
lcl|NC_003911.12_cds_WP_011046478.1_3543,2.59E-09,4.71E-08,35.46767141,25.85545746,1,10.51033528,1.988881343,1.41E-05,1.988867253,2.332456522,2.332456522
lcl|NC_003911.12_cds_WP_011046478.1_727,2.59E-09,4.71E-08,35.46767141,25.85545746,1,10.51033528,1.988881343,1.41E-05,1.988867253,2.332456522,2.332456522
lcl|NC_003911.12_cds_WP_011047397.1_1691,2.63E-09,4.75E-08,35.44164607,6.929244552,1,7.591700258,0.533018812,0.000516459,0.532502353,0.198926785,0.532502353
lcl|NC_003911.12_cds_WP_011047834.1_2146,2.67E-09,4.75E-08,35.4129833,16.66861319,1,9.470568661,1.282201015,7.59E-05,1.282125113,1.375109887,1.375109887
lcl|NC_003911.12_cds_WP_044027848.1_505,2.67E-09,4.75E-08,35.41106208,30.43336418,1,9.44804248,2.341028014,8.76E-05,2.340940423,1.355178343,2.340940423
lcl|NC_003911.12_cds_WP_011047495.1_1800,2.68E-09,4.75E-08,35.40526397,12.65020765,1,8.631872547,0.973092896,0.000195501,0.972897395,0.714354558,0.972897395
lcl|NC_003911.12_cds_WP_011046293.1_535,2.68E-09,4.75E-08,35.40331407,9.334595215,1,8.033641327,0.718045786,0.000354137,0.717691649,0.376171759,0.717691649
lcl|NC_003911.12_cds_WP_011046904.1_1173,2.69E-09,4.75E-08,35.39735143,6.31216479,1,7.665926499,0.485551138,0.000559091,0.484992046,0.223469579,0.484992046
lcl|NC_003911.12_cds_WP_011047880.1_2192,2.69E-09,4.75E-08,35.39402712,10.54365571,1,8.556809058,0.811050439,0.00019737,0.810853069,0.665210834,0.810853069
lcl|NC_003911.12_cds_WP_011046553.1_802,2.71E-09,4.76E-08,35.38267526,11.68950971,1,7.12970134,0.899193055,0.000888773,0.898304281,0.110864395,0.898304281
lcl|NC_003911.12_cds_WP_011046261.1_502,2.73E-09,4.78E-08,35.36784071,26.65315037,1,9.999776732,2.050242336,4.94E-05,2.050192947,1.861313767,2.050192947
lcl|NC_003911.12_cds_WP_008328567.1_2317,2.77E-09,4.83E-08,35.33924373,27.98446526,1,8.996488888,2.152651173,0.000144538,2.152506635,0.978419194,2.152506635
lcl|NC_003911.12_cds_WP_011046705.1_955,2.79E-09,4.84E-08,35.32528987,10.7931837,1,7.862653845,0.8302449,0.00038187,0.82986303,0.301168401,0.82986303
lcl|NC_003911.12_cds_WP_011046270.1_512,2.81E-09,4.84E-08,35.31344584,26.38223682,1,10.26031813,2.029402832,3.99E-05,2.029362907,2.104474293,2.104474293
lcl|NC_003911.12_cds_WP_011048000.1_2316,2.81E-09,4.84E-08,35.30888635,28.66445703,1,9.974646307,2.204958233,5.45E-05,2.204903711,1.837789859,2.204903711
lcl|NC_003911.12_cds_WP_011048205.1_2539,2.82E-09,4.84E-08,35.30541283,7.944228536,1,8.085820639,0.611094503,0.000314379,0.610780123,0.400733645,0.610780123
lcl|NC_003911.12_cds_WP_011045918.1_151,2.85E-09,4.85E-08,35.28061538,15.49809643,1,8.541775342,1.192161264,0.000209059,1.191952205,0.655593522,1.191952205
lcl|NC_003911.12_cds_WP_011046266.1_508,2.87E-09,4.85E-08,35.27123706,14.76831751,1,8.187768147,1.136024424,0.000280238,1.135744187,0.451456166,1.135744187
lcl|NC_003911.12_cds_WP_011047615.1_1922,2.87E-09,4.85E-08,35.2708423,14.31916562,1,8.359788293,1.101474279,0.000250677,1.101223602,0.545251814,1.101223602
lcl|NC_003911.12_cds_WP_011048618.1_2964,2.87E-09,4.85E-08,35.26676559,23.81751798,1,10.33534966,1.832116768,3.73E-05,1.832079475,2.173713516,2.173713516
lcl|NC_003911.12_cds_WP_044028877.1_3927,2.88E-09,4.85E-08,35.26217876,30.09380592,1,10.37795037,2.314908147,3.38E-05,2.31487433,2.212753525,2.31487433
lcl|NC_003911.12_cds_WP_044028925.1_274,2.90E-09,4.85E-08,35.24917925,8.764150099,1,7.930990612,0.674165392,0.000404976,0.673760416,0.330567965,0.673760416
lcl|NC_003911.12_cds_WP_011048221.1_2556,2.91E-09,4.85E-08,35.24077235,11.34513723,1,6.331023964,0.872702864,0.001956735,0.870746129,0.165160405,0.870746129
lcl|NC_003911.12_cds_WP_011048851.1_3208,2.94E-09,4.85E-08,35.22424366,23.69559722,1,9.131525636,1.822738248,0.000123484,1.822614764,1.085985791,1.822614764
lcl|NC_003911.12_cds_WP_011046291.1_533,2.94E-09,4.85E-08,35.22123613,11.89620213,1,9.003692839,0.915092471,0.000125366,0.914967105,0.984033655,0.984033655
lcl|NC_003911.12_cds_WP_044028063.1_1375,2.94E-09,4.85E-08,35.22117051,17.71156049,1,7.816438002,1.36242773,0.000397568,1.362030162,0.2816763,1.362030162
lcl|NC_003911.12_cds_WP_011048200.1_2534,2.96E-09,4.85E-08,35.21233829,24.08597248,1,8.220442675,1.852767114,0.000279789,1.852487325,0.468479725,1.852487325
lcl|NC_003911.12_cds_WP_011048752.1_3102,2.96E-09,4.85E-08,35.20973974,17.73046935,1,9.357236718,1.363882258,0.000100447,1.363781811,1.275778421,1.363781811
lcl|NC_003911.12_cds_WP_011048315.1_2655,3.00E-09,4.85E-08,35.18523058,12.65388838,1,9.379789656,0.973376029,8.85E-05,0.973287495,1.295350952,1.295350952
lcl|NC_003911.12_cds_WP_011046912.1_1181,3.01E-09,4.85E-08,35.1779151,7.853201951,1,8.324900872,0.604092458,0.000245081,0.603847377,0.525397846,0.603847377
lcl|NC_003911.12_cds_WP_011049405.1_3778,3.01E-09,4.85E-08,35.17789262,10.00242232,1,7.91831555,0.769417101,0.000390846,0.769026255,0.325098567,0.769026255
lcl|NC_006569.1_cds_WP_158454193.1_4316,3.02E-09,4.85E-08,35.17201305,25.64994762,1,8.064166256,1.973072894,0.000350285,1.97272261,0.390425737,1.97272261
lcl|NC_003911.12_cds_WP_011047596.1_1903,3.02E-09,4.85E-08,35.17068843,16.260351,1,8.999807414,1.250796231,0.000131623,1.250664608,0.981003727,1.250664608
lcl|NC_003911.12_cds_WP_230981787.1_1699,3.04E-09,4.85E-08,35.15679418,13.54958652,1,9.399469169,1.042275886,8.80E-05,1.042187849,1.312511197,1.312511197
lcl|NC_003911.12_cds_WP_011046759.1_1012,3.05E-09,4.85E-08,35.15451592,11.64928551,1,7.481285544,0.896098885,0.000543233,0.895555652,0.16847644,0.895555652
lcl|NC_003911.12_cds_WP_011046262.1_503,3.06E-09,4.85E-08,35.14282924,27.96703057,1,9.339129218,2.151310044,0.000100235,2.151209809,1.260137827,2.151209809
lcl|NC_003911.12_cds_WP_011049189.1_3556,3.07E-09,4.85E-08,35.13930085,30.16556884,1,10.93587274,2.320428372,2.13E-05,2.320407034,2.69173178,2.69173178
lcl|NC_006569.1_cds_WP_011241812.1_3971,3.07E-09,4.85E-08,35.1385223,12.89976351,1,8.787681183,0.992289501,0.000166248,0.992123253,0.822201303,0.992123253
lcl|NC_003911.12_cds_WP_011048519.1_2866,3.10E-09,4.87E-08,35.12025473,10.17030409,1,8.634931304,0.782331084,0.000181235,0.782149849,0.716396517,0.782149849
lcl|NC_003911.12_cds_WP_011047683.1_1994,3.10E-09,4.87E-08,35.11912741,12.67513608,1,8.001059762,0.975010468,0.000346772,0.974663695,0.361313496,0.974663695
lcl|NC_003911.12_cds_WP_011049187.1_3553,3.14E-09,4.91E-08,35.0964561,18.73479206,1,10.63770448,1.441137851,2.48E-05,1.441113059,2.444689508,2.444689508
lcl|NC_003911.12_cds_WP_011049031.1_3391,3.17E-09,4.91E-08,35.07429677,13.03314494,1,7.892124945,1.002549611,0.000373924,1.002175686,0.31380491,1.002175686
lcl|NC_003911.12_cds_WP_011047235.1_1523,3.18E-09,4.91E-08,35.07008129,8.242408339,1,8.605796881,0.634031411,0.000190122,0.633841288,0.697071732,0.697071732
lcl|NC_003911.12_cds_WP_011048201.1_2535,3.21E-09,4.91E-08,35.05094934,21.18709234,1,9.36108815,1.629776334,9.19E-05,1.629684405,1.279113708,1.629684405
lcl|NC_003911.12_cds_WP_011048355.1_2696,3.21E-09,4.91E-08,35.0505163,6.284590533,1,7.943350421,0.483430041,0.000380659,0.483049382,0.335894825,0.483049382
lcl|NC_003911.12_cds_WP_011046644.1_894,3.22E-09,4.91E-08,35.04867993,16.81471507,1,8.024740351,1.293439621,0.00034382,1.293095801,0.372076162,1.293095801
lcl|NC_003911.12_cds_WP_011045834.1_63,3.22E-09,4.91E-08,35.04627919,20.1908316,1,10.21755546,1.553140892,3.72E-05,1.553103676,2.064789101,2.064789101
lcl|NC_003911.12_cds_WP_011047883.1_2195,3.22E-09,4.91E-08,35.04304754,20.96417133,1,9.135136286,1.612628563,0.000114315,1.612514249,1.088927263,1.612514249
